Id,SalePrice
2735,142217.9697372291
2736,137158.6043508342
2737,115559.88513417362
2738,142095.62628585182
2739,161356.08537810616
2740,126198.5203414826
2741,150003.5853667098
2742,160490.432900543
2743,161771.44469531818
2744,161430.07883461023
2745,139249.18473402876
2746,137644.24872963846
2747,134605.45007334533
2748,122291.22941011394
2749,133609.9305846173
2750,130822.35749292049
2751,134245.3496260132
2752,184686.52405499894
2753,150317.26359800482
2754,221084.64678115057
2755,137882.89981720393
2756,93542.80740647801
2757,80120.65186818279
2758,86845.8840111008
2759,157308.24405164295
2760,140267.2014325003
2761,150497.72132714983
2762,155906.0572427474
2763,188403.4438723079
2764,146378.75449582626
2765,257910.69408364495
2766,132060.94426933344
2767,85762.8504830721
2768,125363.42786927735
2769,134803.73168506217
2770,141612.1877277067
2771,110046.56940842872
2772,111772.82211461922
2773,163434.89699605643
2774,139595.8774923557
2775,120748.50040583074
2776,146645.07860693353
2777,148450.349751951
2778,101183.25307938547
2779,130331.45497823712
2780,106813.14582937132
2781,95265.85345085351
2782,96743.05601539543
2783,98784.01869706708
2784,118352.83609051579
2785,140172.37206690654
2786,70987.39777399992
2787,130270.05628915389
2788,85009.70335558124
2789,178320.55938417287
2790,94772.55878665578
2791,113114.91271306413
2792,71066.84504415325
2793,143399.57325260242
2794,100322.02787041894
2795,112613.99260201021
2796,99243.44740190642
2797,198961.95639820438
2798,116899.383045313
2799,119573.22454640857
2800,76925.58304411845
2801,113526.8569577923
2802,134662.27045454888
2803,177561.9409381586
2804,119890.70486968994
2805,91403.21081774228
2806,93200.87469442328
2807,156372.21563566296
2808,145891.8689980253
2809,129368.09973619595
2810,128577.01067355048
2811,158910.9086873665
2812,154890.82171624593
2813,173982.25771658524
2814,176295.82836262725
2815,108577.24973672189
2816,230805.18377097428
2817,145313.79835901933
2818,130210.54402655001
2819,167355.70335104736
2820,147039.5194121894
2821,115309.77315135664
2822,199821.8696345783
2823,295810.8760236863
2824,190248.69156538608
2825,137855.230463062
2826,121657.38438091117
2827,149844.93362920673
2828,246849.16878903756
2829,192255.3244584502
2830,219223.88754093935
2831,183379.47288770857
2832,237456.72189364716
2833,294350.4064703856
2834,209529.0172522275
2835,223554.06838166292
2836,193148.52102845474
2837,166736.1738581414
2838,144377.6570869812
2839,177437.88214719947
2840,202057.52597257696
2841,211652.95266090942
2842,237759.55048071741
2843,152120.08342920966
2844,163265.46804098977
2845,117346.9817869452
2846,220689.0325503124
2847,205163.43548175736
2848,220423.90174328786
2849,196547.44402661463
2850,284221.2400687565
2851,224338.45371031945
2852,241532.68254470316
2853,239353.75700185518
2854,143000.55504312698
2855,201995.29984006102
2856,196941.9929134248
2857,187688.27229909468
2858,206935.22223431192
2859,122796.86940918645
2860,123739.06110980245
2861,145645.02148997996
2862,197630.12045732135
2863,127803.18330651135
2864,248186.13771080316
2865,141952.3039458777
2866,148918.5777477023
2867,101440.36428675316
2868,120903.9763037546
2869,108919.99333775506
2870,142433.46231611044
2871,86649.16346870773
2872,54646.35675764758
2873,101284.52189575661
2874,152524.6223662094
2875,123955.2613581259
2876,162400.83673515223
2877,139390.5458512233
2878,147882.69675325637
2879,148896.6942885717
2880,115913.40969030406
2881,149859.41617419355
2882,165197.31788967378
2883,188356.03591642482
2884,180800.70354368206
2885,175728.03301819475
2886,212618.21266598746
2887,100132.92454548727
2888,147572.764688542
2889,63124.612345584
2890,83043.89931278565
2891,146071.73863181745
2892,49466.78361489379
2893,85345.3501681129
2894,65168.95461897195
2895,304300.3686939105
2896,267289.33556256286
2897,214909.5015831499
2898,158009.46676384093
2899,218950.13333945873
2900,152807.99204602622
2901,218167.87466012916
2902,183658.87227847206
2903,327574.2292472577
2904,339881.08119302813
2905,83500.12501193416
2906,195793.3352431295
2907,110253.9238744717
2908,127719.95216026678
2909,158745.11516433582
2910,73103.30331980278
2911,86757.56624721925
2912,153687.8207161424
2913,85848.80155569463
2914,75692.00447535902
2915,78186.64166661288
2916,86425.52925522508
2917,170120.34517388092
2918,113974.91452657519
2919,238699.84718929857
